Customer_ID,Name,Age,SSN,Occupation,snapshot_date,_ingested_at_utc,feat_balance,feat_utilization_bucket,feat_trades_open
CUS_0x01ef,User495,18,595-55-1495,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,11,1,11
CUS_0x01f0,User496,19,596-56-1496,Artist,2023-08-01,2023-08-01T00:00:00.000Z,108,3,8
CUS_0x01f1,User497,20,597-57-1497,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,538,3,10
CUS_0x01f2,User498,21,598-58-1498,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,948,3,8
CUS_0x01f3,User499,22,599-59-1499,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,152,2,4
CUS_0x01f4,User500,23,600-60-1500,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,18,3,2
CUS_0x01f5,User501,24,601-61-1501,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,458,3,10
CUS_0x01f6,User502,25,602-62-1502,Artist,2023-08-01,2023-08-01T00:00:00.000Z,673,3,9
CUS_0x01f7,User503,26,603-63-1503,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,513,3,5
CUS_0x01f8,User504,27,604-64-1504,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,417,2,1
CUS_0x01f9,User505,28,605-65-1505,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,177,2,1
CUS_0x01fa,User506,29,606-66-1506,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,354,4,2
CUS_0x01fb,User507,30,607-67-1507,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,187,2,3
CUS_0x01fc,User508,31,608-68-1508,Artist,2023-08-01,2023-08-01T00:00:00.000Z,518,3,10
CUS_0x01fd,User509,32,609-69-1509,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,37,2,1
CUS_0x01fe,User510,33,610-70-1510,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,945,0,9
CUS_0x01ff,User511,34,611-71-1511,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,207,2,11
CUS_0x0200,User512,35,612-72-1512,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,343,3,11
CUS_0x0201,User513,36,613-73-1513,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,28,3,8
CUS_0x0202,User514,37,614-74-1514,Artist,2023-08-01,2023-08-01T00:00:00.000Z,252,2,0
CUS_0x0203,User515,38,615-75-1515,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,172,2,0
CUS_0x0204,User516,39,616-76-1516,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,492,2,0
CUS_0x0205,User517,40,617-77-1517,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,642,2,2
CUS_0x0206,User518,41,618-78-1518,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,350,0,2
CUS_0x0207,User519,42,619-79-1519,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,424,4,4
CUS_0x0208,User520,43,620-80-1520,Artist,2023-08-01,2023-08-01T00:00:00.000Z,90,0,6
CUS_0x0209,User521,44,621-81-1521,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,421,1,5
CUS_0x020a,User522,45,622-82-1522,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,524,4,8
CUS_0x020b,User523,46,623-83-1523,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,781,1,9
CUS_0x020c,User524,47,624-84-1524,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,775,0,3
CUS_0x020d,User525,48,625-85-1525,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,986,1,2
CUS_0x020e,User526,49,626-86-1526,Artist,2023-08-01,2023-08-01T00:00:00.000Z,365,0,5
CUS_0x020f,User527,50,627-87-1527,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,673,3,1
CUS_0x0210,User528,51,628-88-1528,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,889,4,1
CUS_0x0211,User529,52,629-89-1529,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,191,1,3
CUS_0x0212,User530,53,630-90-1530,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,703,3,7
CUS_0x0213,User531,54,631-91-1531,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,793,3,9
CUS_0x0214,User532,55,632-92-1532,Artist,2023-08-01,2023-08-01T00:00:00.000Z,102,2,10
CUS_0x0215,User533,56,633-93-1533,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,946,1,2
CUS_0x0216,User534,57,634-94-1534,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,16,1,8
CUS_0x0217,User535,58,635-95-1535,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,733,3,5
CUS_0x0218,User536,59,636-96-1536,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,613,3,5
CUS_0x0219,User537,60,637-97-1537,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,627,2,11
CUS_0x021a,User538,61,638-98-1538,Artist,2023-08-01,2023-08-01T00:00:00.000Z,96,1,0
CUS_0x021b,User539,62,639-99-1539,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,904,4,8
CUS_0x021c,User540,63,640-10-1540,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,384,4,4
CUS_0x021d,User541,64,641-11-1541,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,926,1,2
CUS_0x021e,User542,65,642-12-1542,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,628,3,4
CUS_0x021f,User543,66,643-13-1543,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,229,4,5
CUS_0x0220,User544,67,644-14-1544,Artist,2023-08-01,2023-08-01T00:00:00.000Z,332,2,0
CUS_0x0221,User545,68,645-15-1545,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,570,0,2
CUS_0x0222,User546,69,646-16-1546,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,60,0,8
CUS_0x0223,User547,70,647-17-1547,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,418,3,6
CUS_0x0224,User548,71,648-18-1548,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,707,2,3
CUS_0x0225,User549,72,649-19-1549,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,121,1,9
CUS_0x0226,User550,18,650-20-1550,Artist,2023-08-01,2023-08-01T00:00:00.000Z,608,3,8
CUS_0x0227,User551,19,651-21-1551,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,601,1,5
CUS_0x0228,User552,20,652-22-1552,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,924,4,8
CUS_0x0229,User553,21,653-23-1553,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,393,3,9
CUS_0x022a,User554,22,654-24-1554,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,379,4,3
CUS_0x022b,User555,23,655-25-1555,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,17,2,9
CUS_0x022c,User556,24,656-26-1556,Artist,2023-08-01,2023-08-01T00:00:00.000Z,805,0,1
CUS_0x022d,User557,25,657-27-1557,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,141,1,9
CUS_0x022e,User558,26,658-28-1558,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,53,3,9
CUS_0x022f,User559,27,659-29-1559,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,196,1,8
CUS_0x0230,User560,28,660-30-1560,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,38,3,2
CUS_0x0231,User561,29,661-31-1561,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,99,4,7
CUS_0x0232,User562,30,662-32-1562,Artist,2023-08-01,2023-08-01T00:00:00.000Z,775,0,7
CUS_0x0233,User563,31,663-33-1563,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,8,3,4
CUS_0x0234,User564,32,664-34-1564,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,248,3,8
CUS_0x0235,User565,33,665-35-1565,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,137,2,9
CUS_0x0236,User566,34,666-36-1566,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,658,3,6
CUS_0x0237,User567,35,667-37-1567,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,305,0,5
CUS_0x0238,User568,36,668-38-1568,Artist,2023-08-01,2023-08-01T00:00:00.000Z,208,3,0
CUS_0x0239,User569,37,669-39-1569,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,372,2,8
CUS_0x023a,User570,38,670-40-1570,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,3,3,11
CUS_0x023b,User571,39,671-41-1571,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,992,2,4
CUS_0x023c,User572,40,672-42-1572,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,22,2,10
CUS_0x023d,User573,41,673-43-1573,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,845,0,9
CUS_0x023e,User574,42,674-44-1574,Artist,2023-08-01,2023-08-01T00:00:00.000Z,725,0,1
CUS_0x023f,User575,43,675-45-1575,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,973,3,9
CUS_0x0240,User576,44,676-46-1576,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,515,0,11
CUS_0x0241,User577,45,677-47-1577,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,727,2,7
CUS_0x0242,User578,46,678-48-1578,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,185,0,9
CUS_0x0243,User579,47,679-49-1579,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,575,0,3
CUS_0x0244,User580,48,680-50-1580,Artist,2023-08-01,2023-08-01T00:00:00.000Z,219,4,7
CUS_0x0245,User581,49,681-51-1581,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,593,3,5
CUS_0x0246,User582,50,682-52-1582,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,242,2,10
CUS_0x0247,User583,51,683-53-1583,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,691,1,3
CUS_0x0248,User584,52,684-54-1584,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,853,3,5
CUS_0x0249,User585,53,685-55-1585,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,28,3,8
CUS_0x024a,User586,54,686-56-1586,Artist,2023-08-01,2023-08-01T00:00:00.000Z,506,1,6
CUS_0x024b,User587,55,687-57-1587,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,116,1,8
CUS_0x024c,User588,56,688-58-1588,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,805,0,5
CUS_0x024d,User589,57,689-59-1589,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,7,2,3
CUS_0x024e,User590,58,690-60-1590,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,677,2,1
CUS_0x024f,User591,59,691-61-1591,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,918,3,10
CUS_0x0250,User592,60,692-62-1592,Artist,2023-08-01,2023-08-01T00:00:00.000Z,367,2,11
CUS_0x0251,User593,61,693-63-1593,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,731,1,11
CUS_0x0252,User594,62,694-64-1594,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,891,1,7
CUS_0x0253,User595,63,695-65-1595,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,687,2,7
CUS_0x0254,User596,64,696-66-1596,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,590,0,2
CUS_0x0255,User597,65,697-67-1597,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,50,0,6
CUS_0x0256,User598,66,698-68-1598,Artist,2023-08-01,2023-08-01T00:00:00.000Z,832,2,4
CUS_0x0257,User599,67,699-69-1599,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,836,1,0
CUS_0x0258,User600,68,700-70-1600,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,875,0,11
CUS_0x0259,User601,69,701-71-1601,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,745,0,5
CUS_0x025a,User602,70,702-72-1602,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,77,2,9
CUS_0x025b,User603,71,703-73-1603,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,260,0,4
CUS_0x025c,User604,72,704-74-1604,Artist,2023-08-01,2023-08-01T00:00:00.000Z,934,4,10
CUS_0x025d,User605,18,705-75-1605,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,778,3,10
CUS_0x025e,User606,19,706-76-1606,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,557,2,9
CUS_0x025f,User607,20,707-77-1607,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,807,2,11
CUS_0x0260,User608,21,708-78-1608,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,774,4,2
CUS_0x0261,User609,22,709-79-1609,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,862,2,10
CUS_0x0262,User610,23,710-80-1610,Artist,2023-08-01,2023-08-01T00:00:00.000Z,566,1,2
CUS_0x0263,User611,24,711-81-1611,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,851,1,7
CUS_0x0264,User612,25,712-82-1612,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,489,4,9
CUS_0x0265,User613,26,713-83-1613,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,728,3,0
CUS_0x0266,User614,27,714-84-1614,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,109,4,1
CUS_0x0267,User615,28,715-85-1615,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,848,3,4
CUS_0x0268,User616,29,716-86-1616,Artist,2023-08-01,2023-08-01T00:00:00.000Z,780,0,8
CUS_0x0269,User617,30,717-87-1617,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,992,2,4
CUS_0x026a,User618,31,718-88-1618,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,274,4,2
CUS_0x026b,User619,32,719-89-1619,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,142,2,2
CUS_0x026c,User620,33,720-90-1620,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,157,2,5
CUS_0x026d,User621,34,721-91-1621,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,362,2,6
CUS_0x026e,User622,35,722-92-1622,Artist,2023-08-01,2023-08-01T00:00:00.000Z,968,3,0
CUS_0x026f,User623,36,723-93-1623,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,295,0,11
CUS_0x0270,User624,37,724-94-1624,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,110,0,10
CUS_0x0271,User625,38,725-95-1625,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,824,4,0
CUS_0x0272,User626,39,726-96-1626,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,927,2,3
CUS_0x0273,User627,40,727-97-1627,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,241,1,1
CUS_0x0274,User628,41,728-98-1628,Artist,2023-08-01,2023-08-01T00:00:00.000Z,254,4,6
CUS_0x0275,User629,42,729-99-1629,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,448,3,4
CUS_0x0276,User630,43,730-10-1630,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,328,3,4
CUS_0x0277,User631,44,731-11-1631,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,146,1,6
CUS_0x0278,User632,45,732-12-1632,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,792,2,0
CUS_0x0279,User633,46,733-13-1633,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,588,3,8
CUS_0x027a,User634,47,734-14-1634,Artist,2023-08-01,2023-08-01T00:00:00.000Z,260,0,0
CUS_0x027b,User635,48,735-15-1635,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,450,0,2
CUS_0x027c,User636,49,736-16-1636,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,256,1,8
CUS_0x027d,User637,50,737-17-1637,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,850,0,6
CUS_0x027e,User638,51,738-18-1638,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,418,3,6
CUS_0x027f,User639,52,739-19-1639,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,172,2,0
CUS_0x0280,User640,53,740-20-1640,Artist,2023-08-01,2023-08-01T00:00:00.000Z,97,2,1
CUS_0x0281,User641,54,741-21-1641,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,402,2,10
CUS_0x0282,User642,55,742-22-1642,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,111,1,11
CUS_0x0283,User643,56,743-23-1643,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,33,3,9
CUS_0x0284,User644,57,744-24-1644,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,195,0,11
CUS_0x0285,User645,58,745-25-1645,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,803,3,7
CUS_0x0286,User646,59,746-26-1646,Artist,2023-08-01,2023-08-01T00:00:00.000Z,796,1,8
CUS_0x0287,User647,60,747-27-1647,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,637,2,5
CUS_0x0288,User648,61,748-28-1648,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,988,3,8
CUS_0x0289,User649,62,749-29-1649,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,833,3,1
CUS_0x028a,User650,63,750-30-1650,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,463,3,3
CUS_0x028b,User651,64,751-31-1651,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,281,1,1
CUS_0x028c,User652,65,752-32-1652,Artist,2023-08-01,2023-08-01T00:00:00.000Z,672,2,4
CUS_0x028d,User653,66,753-33-1653,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,441,1,9
CUS_0x028e,User654,67,754-34-1654,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,798,3,2
CUS_0x028f,User655,68,755-35-1655,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,98,3,6
CUS_0x0290,User656,69,756-36-1656,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,720,0,8
CUS_0x0291,User657,70,757-37-1657,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,744,4,8
CUS_0x0292,User658,71,758-38-1658,Artist,2023-08-01,2023-08-01T00:00:00.000Z,515,0,11
CUS_0x0293,User659,72,759-39-1659,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,807,2,7
CUS_0x0294,User660,18,760-40-1660,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,683,3,11
CUS_0x0295,User661,19,761-41-1661,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,861,1,5
CUS_0x0296,User662,20,762-42-1662,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,808,3,0
CUS_0x0297,User663,21,763-43-1663,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,562,2,2
CUS_0x0298,User664,22,764-44-1664,Artist,2023-08-01,2023-08-01T00:00:00.000Z,853,3,9
CUS_0x0299,User665,23,765-45-1665,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,404,4,8
CUS_0x029a,User666,24,766-46-1666,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,36,1,8
CUS_0x029b,User667,25,767-47-1667,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,901,1,1
CUS_0x029c,User668,26,768-48-1668,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,688,3,0
CUS_0x029d,User669,27,769-49-1669,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,651,1,3
CUS_0x029e,User670,28,770-50-1670,Artist,2023-08-01,2023-08-01T00:00:00.000Z,659,4,7
CUS_0x029f,User671,29,771-51-1671,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,226,1,6
CUS_0x02a0,User672,30,772-52-1672,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,894,4,10
CUS_0x02a1,User673,31,773-53-1673,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,879,4,11
CUS_0x02a2,User674,32,774-54-1674,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,373,3,9
CUS_0x02a3,User675,33,775-55-1675,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,857,2,1
CUS_0x02a4,User676,34,776-56-1676,Artist,2023-08-01,2023-08-01T00:00:00.000Z,114,4,10
CUS_0x02a5,User677,35,777-57-1677,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,112,2,8
CUS_0x02a6,User678,36,778-58-1678,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,994,4,6
CUS_0x02a7,User679,37,779-59-1679,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,21,1,9
CUS_0x02a8,User680,38,780-60-1680,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,704,4,4
CUS_0x02a9,User681,39,781-61-1681,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,567,2,7
CUS_0x02aa,User682,40,782-62-1682,Artist,2023-08-01,2023-08-01T00:00:00.000Z,147,2,7
CUS_0x02ab,User683,41,783-63-1683,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,155,0,7
CUS_0x02ac,User684,42,784-64-1684,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,493,3,1
CUS_0x02ad,User685,43,785-65-1685,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,244,4,0
CUS_0x02ae,User686,44,786-66-1686,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,197,2,9
CUS_0x02af,User687,45,787-67-1687,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,801,1,9
CUS_0x02b0,User688,46,788-68-1688,Artist,2023-08-01,2023-08-01T00:00:00.000Z,903,3,3
CUS_0x02b1,User689,47,789-69-1689,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,542,2,2
CUS_0x02b2,User690,48,790-70-1690,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,936,1,0
CUS_0x02b3,User691,49,791-71-1691,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,28,3,0
CUS_0x02b4,User692,50,792-72-1692,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,536,1,8
CUS_0x02b5,User693,51,793-73-1693,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,104,4,8
CUS_0x02b6,User694,52,794-74-1694,Artist,2023-08-01,2023-08-01T00:00:00.000Z,959,4,11
CUS_0x02b7,User695,53,795-75-1695,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,975,0,3
CUS_0x02b8,User696,54,796-76-1696,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,826,1,2
CUS_0x02b9,User697,55,797-77-1697,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,203,3,7
CUS_0x02ba,User698,56,798-78-1698,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,757,2,1
CUS_0x02bb,User699,57,799-79-1699,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,828,3,8
CUS_0x02bc,User700,58,800-80-1700,Artist,2023-08-01,2023-08-01T00:00:00.000Z,477,2,1
CUS_0x02bd,User701,59,801-81-1701,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,28,3,4
CUS_0x02be,User702,60,802-82-1702,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,573,3,1
CUS_0x02bf,User703,61,803-83-1703,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,785,0,1
CUS_0x02c0,User704,62,804-84-1704,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,56,1,0
CUS_0x02c1,User705,63,805-85-1705,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,597,2,9
CUS_0x02c2,User706,64,806-86-1706,Artist,2023-08-01,2023-08-01T00:00:00.000Z,192,2,0
CUS_0x02c3,User707,65,807-87-1707,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,823,3,3
CUS_0x02c4,User708,66,808-88-1708,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,849,4,9
CUS_0x02c5,User709,67,809-89-1709,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,669,4,9
CUS_0x02c6,User710,68,810-90-1710,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,420,0,4
CUS_0x02c7,User711,69,811-91-1711,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,28,3,8
CUS_0x02c8,User712,70,812-92-1712,Artist,2023-08-01,2023-08-01T00:00:00.000Z,916,1,4
CUS_0x02c9,User713,71,813-93-1713,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,89,4,1
CUS_0x02ca,User714,72,814-94-1714,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,904,4,8
CUS_0x02cb,User715,18,815-95-1715,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,636,1,4
CUS_0x02cc,User716,19,816-96-1716,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,725,0,1
CUS_0x02cd,User717,20,817-97-1717,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,661,1,5
CUS_0x02ce,User718,21,818-98-1718,Artist,2023-08-01,2023-08-01T00:00:00.000Z,778,3,10
CUS_0x02cf,User719,22,819-99-1719,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,196,1,8
CUS_0x02d0,User720,23,820-10-1720,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,557,2,1
CUS_0x02d1,User721,24,821-11-1721,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,58,3,6
CUS_0x02d2,User722,25,822-12-1722,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,241,1,5
CUS_0x02d3,User723,26,823-13-1723,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,488,3,4
CUS_0x02d4,User724,27,824-14-1724,Artist,2023-08-01,2023-08-01T00:00:00.000Z,657,2,9
CUS_0x02d5,User725,28,825-15-1725,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,615,0,3
CUS_0x02d6,User726,29,826-16-1726,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,997,2,1
CUS_0x02d7,User727,30,827-17-1727,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,699,4,11
CUS_0x02d8,User728,31,828-18-1728,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,113,3,9
CUS_0x02d9,User729,32,829-19-1729,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,807,2,7
CUS_0x02da,User730,33,830-20-1730,Artist,2023-08-01,2023-08-01T00:00:00.000Z,344,4,0
CUS_0x02db,User731,34,831-21-1731,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,895,0,3
CUS_0x02dc,User732,35,832-22-1732,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,679,4,3
CUS_0x02dd,User733,36,833-23-1733,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,978,3,6
CUS_0x02de,User734,37,834-24-1734,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,552,2,8
CUS_0x02df,User735,38,835-25-1735,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,686,1,6
CUS_0x02e0,User736,39,836-26-1736,Artist,2023-08-01,2023-08-01T00:00:00.000Z,795,0,3
CUS_0x02e1,User737,40,837-27-1737,Unknown,2023-08-01,2023-08-01T00:00:00.000Z,585,0,5
CUS_0x02e2,User738,41,838-28-1738,Engineer,2023-08-01,2023-08-01T00:00:00.000Z,829,4,9
CUS_0x02e3,User739,42,839-29-1739,Teacher,2023-08-01,2023-08-01T00:00:00.000Z,585,0,9
CUS_0x02e4,User740,43,840-30-1740,Doctor,2023-08-01,2023-08-01T00:00:00.000Z,746,1,6
CUS_0x02e5,User741,44,841-31-1741,Clerk,2023-08-01,2023-08-01T00:00:00.000Z,302,2,6
CUS_0x02e6,User742,45,842-32-1742,Artist,2023-08-01,2023-08-01T00:00:00.000Z,500,0,0
